order_id,date,customer,region,product,quantity,price
9667,2024-10-29,Diego,Este,Headphones,5,66.23
9668,2025-07-02,Jorge,Centro,Mouse,3,24.32
9669,2024-02-03,Diego,Este,Monitor,3,518.73
9670,2024-05-11,Maria,Norte,Laptop,3,1365.1
9671,2024-05-23,Maria,Centro,Monitor,1,396.05
9672,2025-01-01,Ana,Centro,Headphones,4,107.43
9673,2024-07-16,Valeria,Este,Laptop,4,994.48
9674,2025-02-21,Luis,Oeste,Monitor,4,407.6
9675,2025-03-03,Ana,Centro,Laptop,6,1266.67
9676,2025-12-01,Luis,Norte,Mouse,3,17.95
9677,2024-08-10,Maria,Norte,Tablet,3,644.41
9678,2025-11-08,Carlos,Este,Monitor,4,564.25
9679,2025-09-16,Jorge,Centro,Keyboard,4,87.95
9680,2025-04-30,Luis,Norte,Tablet,2,326.62
9681,2024-04-26,Valeria,Oeste,Headphones,4,162.25
9682,2024-03-20,Jorge,Oeste,Headphones,1,173.93
9683,2025-10-10,Maria,Este,Keyboard,5,85.18
9684,2024-05-24,Jorge,Norte,Laptop,3,1391.67
9685,2025-05-26,Jorge,Oeste,Laptop,4,1028.84
9686,2024-03-25,Sofia,Este,Monitor,2,222.81
9687,2024-03-08,Luis,Oeste,Headphones,2,167.61
9688,2025-09-23,Valeria,Oeste,Laptop,1,1457.79
9689,2025-07-10,Sofia,Oeste,Monitor,3,459.76
9690,2025-12-07,Valeria,Sur,Laptop,2,1372.98
9691,2025-11-01,Maria,Oeste,Headphones,2,134.69
9692,2025-09-14,Ana,Sur,Headphones,2,59.38
9693,2025-05-06,Carlos,Este,Keyboard,4,116.16
9694,2025-05-16,Luis,Este,Tablet,4,614.33
9695,2024-03-03,Sofia,Oeste,Mouse,3,23.45
9696,2024-06-30,Carlos,Oeste,Keyboard,3,102.52
9697,2025-03-20,Diego,Oeste,Mouse,3,25.08
9698,2024-05-23,Jorge,Norte,Mouse,2,38.26
9699,2025-10-24,Luis,Norte,Headphones,2,32.38
9700,2025-01-01,Jorge,Norte,Mouse,5,29.55
9701,2025-02-15,Carlos,Norte,Tablet,2,423.19
9702,2024-09-08,Diego,Norte,Mouse,2,35.63
9703,2024-06-19,Jorge,Este,Tablet,2,587.53
9704,2025-12-10,Valeria,Este,Mouse,1,26.83
9705,2025-08-01,Valeria,Este,Keyboard,2,75.83
9706,2024-02-08,Diego,Este,Mouse,2,26.47
9707,2024-04-17,Sofia,Oeste,Headphones,1,191.64
9708,2025-01-05,Luis,Oeste,Mouse,3,28.64
9709,2024-10-18,Jorge,Centro,Headphones,2,152.61
9710,2024-09-04,Carlos,Sur,Monitor,2,533.59
9711,2025-05-06,Sofia,Sur,Headphones,2,47.88
9712,2025-09-23,Ana,Este,Tablet,4,387.1
9713,2024-01-19,Diego,Este,Laptop,1,1001.51
9714,2024-11-08,Jorge,Norte,Headphones,3,171.36
9715,2025-08-11,Maria,Este,Keyboard,2,112.45
9716,2024-11-30,Maria,Norte,Monitor,1,506.23
9717,2025-02-27,Sofia,Norte,Headphones,4,197.93
9718,2024-09-04,Luis,Sur,Headphones,4,55.37
9719,2025-01-21,Diego,Oeste,Mouse,7,21.75
9720,2024-11-17,Sofia,Norte,Laptop,4,1356.26
9721,2025-04-09,Luis,Norte,Headphones,4,157.13
9722,2024-08-14,Ana,Centro,Mouse,2,19.6
9723,2025-09-04,Luis,Oeste,Monitor,2,557.62
9724,2024-01-05,Maria,Oeste,Laptop,1,1119.9
9725,2024-08-10,Sofia,Sur,Tablet,4,506.57
9726,2025-04-16,Jorge,Este,Keyboard,5,83.8
9727,2024-02-05,Ana,Centro,Mouse,3,39.24
9728,2025-09-09,Jorge,Este,Monitor,1,311.11
9729,2024-02-19,Valeria,Oeste,Tablet,2,705.57
9730,2024-07-21,Diego,Norte,Laptop,2,1467.02
9731,2024-06-17,Maria,Centro,Mouse,4,22.38
9732,2025-12-26,Carlos,Oeste,Headphones,1,139.19
9733,2024-11-24,Ana,Centro,Monitor,5,430.99
9734,2025-08-09,Sofia,Norte,Laptop,3,1305.1
9735,2025-05-10,Luis,Norte,Tablet,2,789.38
9736,2024-12-02,Sofia,Oeste,Headphones,4,177.19
9737,2024-06-13,Ana,Centro,Monitor,4,496.17
9738,2024-12-28,Carlos,Norte,Headphones,2,186.63
9739,2025-03-20,Luis,Este,Laptop,4,1146.86
9740,2024-12-31,Diego,Sur,Tablet,3,445.73
9741,2024-12-23,Luis,Este,Keyboard,4,62.55
9742,2024-03-25,Maria,Este,Laptop,3,1255.26
9743,2025-03-02,Ana,Norte,Monitor,2,457.58
9744,2024-08-03,Valeria,Centro,Headphones,3,36.04
9745,2024-02-07,Luis,Este,Laptop,3,1033.27
9746,2025-11-21,Jorge,Oeste,Keyboard,5,58.4
9747,2025-01-25,Maria,Sur,Laptop,3,1161.82
9748,2024-09-25,Sofia,Sur,Monitor,3,584.1
9749,2024-01-05,Ana,Oeste,Mouse,3,36.73
9750,2025-01-02,Maria,Centro,Laptop,2,997.09
9751,2025-05-28,Luis,Norte,Laptop,5,1018.15
9752,2024-11-12,Sofia,Norte,Tablet,3,317.19
9753,2025-07-19,Diego,Este,Keyboard,4,56.58
9754,2025-10-29,Maria,Oeste,Keyboard,1,57.0
9755,2025-09-26,Luis,Oeste,Laptop,3,966.3
9756,2024-02-08,Ana,Centro,Headphones,4,43.84
9757,2025-09-11,Diego,Sur,Monitor,4,260.21
9758,2024-12-31,Carlos,Oeste,Tablet,4,299.57
9759,2025-10-04,Carlos,Norte,Laptop,5,1201.43
9760,2024-07-29,Valeria,Oeste,Tablet,3,511.95
9761,2024-04-08,Jorge,Sur,Laptop,4,1421.47
9762,2024-07-23,Jorge,Oeste,Headphones,1,35.99
9763,2025-03-07,Ana,Este,Mouse,5,26.12
9764,2025-10-25,Jorge,Oeste,Keyboard,3,94.91
9765,2025-02-07,Diego,Centro,Monitor,6,242.74
9766,2025-02-17,Luis,Centro,Tablet,4,797.07
9767,2025-05-18,Maria,Centro,Tablet,4,323.84
9768,2024-01-21,Valeria,Sur,Monitor,1,514.11
9769,2024-11-20,Diego,Sur,Keyboard,2,117.63
9770,2024-04-27,Valeria,Oeste,Monitor,3,471.1
9771,2024-09-10,Valeria,Este,Tablet,1,694.95
9772,2025-04-08,Maria,Este,Laptop,1,1085.4
9773,2025-03-12,Sofia,Sur,Laptop,2,960.78
9774,2024-08-31,Carlos,Oeste,Keyboard,2,115.99
9775,2025-06-10,Valeria,Centro,Tablet,2,689.3
9776,2024-03-31,Valeria,Norte,Tablet,1,478.88
9777,2024-10-06,Ana,Centro,Monitor,1,221.33
9778,2024-09-05,Carlos,Norte,Headphones,3,144.55
9779,2024-08-11,Luis,Sur,Keyboard,4,70.13
9780,2025-12-10,Maria,Sur,Tablet,2,388.08
9781,2025-11-02,Carlos,Este,Tablet,3,588.59
9782,2025-03-09,Diego,Norte,Headphones,7,107.22
9783,2025-01-01,Luis,Norte,Keyboard,3,105.22
9784,2025-07-16,Carlos,Sur,Laptop,2,1286.58
9785,2025-04-29,Ana,Norte,Laptop,2,922.09
9786,2025-11-04,Valeria,Sur,Laptop,2,1466.52
9787,2025-11-17,Diego,Sur,Monitor,6,319.04
9788,2025-04-18,Ana,Oeste,Keyboard,4,99.93
9789,2025-09-28,Maria,Sur,Headphones,1,101.78
9790,2024-09-15,Diego,Sur,Headphones,4,144.67
9791,2024-02-16,Ana,Sur,Monitor,3,460.15
9792,2024-03-28,Carlos,Este,Monitor,3,558.66
9793,2024-04-05,Ana,Centro,Tablet,3,349.21
9794,2025-07-03,Ana,Centro,Keyboard,1,100.92
9795,2025-07-29,Sofia,Norte,Headphones,3,102.95
9796,2025-04-20,Carlos,Oeste,Laptop,2,1271.44
9797,2025-06-04,Ana,Norte,Laptop,3,1215.16
9798,2024-03-17,Carlos,Centro,Laptop,4,1110.85
9799,2025-05-13,Diego,Norte,Laptop,5,989.41
9800,2025-06-14,Ana,Este,Mouse,3,15.92
9801,2025-03-26,Sofia,Norte,Monitor,3,374.82
9802,2025-05-18,Carlos,Este,Keyboard,4,50.55
9803,2024-05-07,Jorge,Sur,Mouse,1,34.16
9804,2025-12-19,Ana,Oeste,Monitor,1,415.96
9805,2025-02-05,Valeria,Este,Keyboard,3,89.97
9806,2024-03-25,Diego,Centro,Mouse,1,23.77
9807,2025-11-25,Maria,Centro,Mouse,1,23.6
9808,2024-12-19,Ana,Este,Monitor,3,422.78
9809,2025-10-09,Maria,Oeste,Headphones,6,116.36
9810,2024-08-16,Carlos,Este,Tablet,1,358.46
9811,2025-01-07,Diego,Norte,Laptop,5,924.36
9812,2025-09-20,Luis,Centro,Tablet,2,771.12
9813,2025-12-26,Sofia,Este,Monitor,2,429.48
9814,2025-04-09,Jorge,Norte,Tablet,8,502.72
9815,2024-05-30,Sofia,Norte,Keyboard,3,64.9
9816,2025-05-16,Valeria,Oeste,Mouse,4,15.78
9817,2025-06-17,Maria,Este,Monitor,1,553.14
9818,2024-02-17,Jorge,Centro,Tablet,3,760.43
9819,2024-10-28,Valeria,Sur,Monitor,1,396.87
9820,2025-12-09,Sofia,Centro,Laptop,6,1162.84
9821,2025-03-31,Valeria,Este,Keyboard,3,72.59
9822,2024-11-23,Luis,Este,Mouse,3,28.73
9823,2025-06-04,Carlos,Norte,Keyboard,4,119.78
9824,2025-03-02,Jorge,Sur,Headphones,2,63.29
9825,2025-08-17,Sofia,Oeste,Tablet,3,743.72
9826,2024-03-07,Carlos,Oeste,Monitor,4,409.42
9827,2025-08-19,Carlos,Este,Headphones,3,157.36
9828,2024-12-18,Diego,Centro,Headphones,3,59.48
9829,2025-10-05,Luis,Oeste,Mouse,3,17.82
9830,2024-03-15,Ana,Centro,Laptop,4,1056.45
9831,2025-02-20,Jorge,Sur,Mouse,3,15.61
9832,2024-03-19,Jorge,Norte,Headphones,7,41.25
9833,2025-06-11,Sofia,Sur,Laptop,5,1410.69
9834,2024-11-02,Valeria,Oeste,Monitor,6,526.44
9835,2024-07-23,Valeria,Sur,Monitor,4,369.59
9836,2025-10-15,Carlos,Sur,Headphones,1,34.14
9837,2024-05-16,Carlos,Oeste,Keyboard,2,90.4
9838,2024-05-27,Diego,Este,Keyboard,1,85.02
9839,2024-04-05,Luis,Oeste,Laptop,5,1153.95
9840,2025-11-23,Sofia,Centro,Mouse,4,27.34
9841,2025-04-10,Luis,Oeste,Headphones,3,152.55
9842,2025-12-01,Diego,Sur,Tablet,3,620.0
9843,2024-08-19,Jorge,Centro,Laptop,4,1480.54
9844,2024-08-12,Jorge,Sur,Headphones,2,113.22
9845,2025-12-15,Maria,Este,Mouse,1,23.01
9846,2025-08-02,Carlos,Norte,Headphones,3,164.69
9847,2025-10-25,Maria,Este,Tablet,1,564.25
9848,2024-09-25,Valeria,Oeste,Headphones,1,138.41
9849,2025-01-25,Diego,Este,Mouse,1,17.64
9850,2024-09-25,Maria,Norte,Monitor,4,206.56
9851,2024-03-08,Maria,Oeste,Laptop,2,1121.61
9852,2024-10-22,Sofia,Oeste,Mouse,4,35.75
9853,2024-08-25,Valeria,Centro,Headphones,3,72.6
9854,2024-03-10,Carlos,Norte,Laptop,2,1183.94
9855,2025-02-07,Diego,Norte,Headphones,2,120.17
9856,2025-01-01,Carlos,Norte,Mouse,5,34.72
9857,2024-02-17,Diego,Este,Keyboard,4,115.0
9858,2024-11-10,Jorge,Norte,Keyboard,1,80.1
9859,2025-01-15,Carlos,Centro,Tablet,2,362.68
9860,2025-02-28,Jorge,Norte,Headphones,3,38.23
9861,2025-08-08,Jorge,Centro,Monitor,3,443.14
9862,2025-08-28,Maria,Norte,Monitor,1,246.31
9863,2024-04-16,Jorge,Este,Tablet,2,573.64
9864,2024-11-06,Jorge,Oeste,Monitor,6,449.99
9865,2024-06-16,Jorge,Norte,Tablet,5,375.82
9866,2024-02-18,Carlos,Centro,Tablet,4,306.47
9867,2024-04-30,Diego,Sur,Monitor,3,286.6
9868,2024-05-31,Jorge,Sur,Tablet,2,348.48
9869,2025-07-31,Jorge,Centro,Headphones,4,137.43
9870,2025-08-03,Luis,Sur,Laptop,4,1278.27
9871,2024-08-20,Maria,Centro,Monitor,3,447.65
9872,2025-06-10,Jorge,Oeste,Keyboard,3,115.89
9873,2024-03-28,Jorge,Sur,Laptop,5,1224.21
9874,2024-09-30,Luis,Este,Laptop,4,1229.21
9875,2024-12-27,Sofia,Oeste,Mouse,4,18.99
9876,2025-06-01,Ana,Centro,Headphones,2,58.13
9877,2025-02-09,Valeria,Oeste,Keyboard,5,87.97
9878,2025-10-31,Luis,Norte,Monitor,4,406.73
9879,2025-05-31,Carlos,Centro,Headphones,3,88.43
9880,2024-07-29,Maria,Centro,Headphones,5,47.31
9881,2024-04-11,Carlos,Centro,Mouse,4,15.66
9882,2024-11-05,Luis,Norte,Tablet,2,784.22
9883,2025-11-01,Carlos,Norte,Keyboard,2,98.19
9884,2025-05-11,Carlos,Oeste,Tablet,2,615.05
9885,2025-12-06,Carlos,Oeste,Headphones,1,80.37
9886,2024-10-19,Carlos,Norte,Laptop,4,991.16
9887,2025-01-09,Maria,Centro,Monitor,6,560.36
9888,2025-10-18,Luis,Sur,Monitor,4,207.21
9889,2025-11-18,Diego,Oeste,Laptop,1,1452.21
9890,2024-05-02,Sofia,Oeste,Mouse,3,17.42
9891,2024-07-31,Luis,Oeste,Monitor,2,438.53
9892,2025-08-09,Ana,Norte,Tablet,1,591.77
9893,2025-12-01,Sofia,Sur,Tablet,3,652.19
9894,2025-08-28,Diego,Oeste,Headphones,3,52.56
9895,2024-11-16,Carlos,Este,Monitor,2,244.16
9896,2024-05-02,Ana,Sur,Headphones,3,136.04
9897,2025-06-14,Sofia,Norte,Monitor,1,501.14
9898,2025-12-18,Luis,Norte,Keyboard,1,56.73
9899,2025-08-17,Luis,Oeste,Tablet,1,719.76
9900,2025-04-09,Jorge,Norte,Laptop,6,1428.6
9901,2024-02-19,Ana,Sur,Laptop,6,1291.76
9902,2024-12-14,Ana,Sur,Laptop,4,977.71
9903,2024-03-26,Ana,Norte,Headphones,3,116.74
9904,2025-12-06,Sofia,Oeste,Mouse,5,30.35
9905,2024-10-14,Diego,Norte,Tablet,2,476.5
9906,2024-02-05,Jorge,Este,Keyboard,3,89.6
9907,2025-02-24,Ana,Norte,Keyboard,5,81.19
9908,2024-02-23,Diego,Norte,Keyboard,3,93.43
9909,2025-02-05,Jorge,Este,Headphones,4,194.23
9910,2025-11-09,Jorge,Centro,Laptop,6,1152.13
9911,2025-03-14,Valeria,Norte,Keyboard,5,77.82
9912,2024-12-10,Diego,Oeste,Laptop,3,1112.53
9913,2024-11-04,Carlos,Oeste,Keyboard,2,100.57
9914,2025-04-16,Sofia,Este,Mouse,5,15.52
9915,2024-11-21,Maria,Oeste,Monitor,4,297.86
9916,2024-04-06,Carlos,Este,Keyboard,4,69.65
9917,2024-12-11,Luis,Norte,Keyboard,2,96.81
9918,2024-07-20,Sofia,Centro,Laptop,3,962.39
9919,2024-05-07,Luis,Oeste,Mouse,2,17.38
9920,2025-06-19,Luis,Este,Mouse,1,19.37
9921,2024-01-02,Valeria,Sur,Laptop,5,1028.12
9922,2025-09-29,Valeria,Norte,Headphones,1,198.37
9923,2024-07-29,Ana,Norte,Keyboard,4,93.09
9924,2025-03-05,Luis,Sur,Monitor,2,254.72
9925,2025-07-29,Ana,Oeste,Mouse,2,21.21
9926,2024-08-08,Diego,Este,Headphones,1,165.73
9927,2025-10-22,Diego,Norte,Headphones,3,121.22
9928,2024-09-02,Maria,Este,Tablet,3,729.99
9929,2025-08-25,Carlos,Norte,Headphones,3,35.68
9930,2025-09-18,Sofia,Sur,Monitor,2,234.82
9931,2024-02-25,Valeria,Sur,Headphones,5,175.7
9932,2024-04-16,Jorge,Oeste,Mouse,3,35.93
9933,2025-05-14,Sofia,Este,Monitor,5,268.1
9934,2024-04-05,Sofia,Norte,Tablet,4,767.13
9935,2025-06-12,Maria,Norte,Tablet,2,544.91
9936,2025-08-03,Carlos,Oeste,Keyboard,2,63.94
9937,2024-09-30,Maria,Sur,Keyboard,4,88.4
9938,2024-09-27,Jorge,Oeste,Monitor,2,202.89
9939,2025-05-22,Jorge,Centro,Headphones,2,151.89
9940,2024-12-28,Sofia,Este,Laptop,6,1375.31
9941,2025-09-26,Valeria,Sur,Headphones,4,97.42
9942,2025-03-24,Maria,Oeste,Monitor,2,241.64
9943,2025-03-02,Maria,Oeste,Keyboard,3,117.55
9944,2025-01-31,Ana,Centro,Mouse,3,18.05
9945,2025-06-18,Diego,Este,Headphones,3,118.43
9946,2024-11-15,Ana,Este,Headphones,5,162.73
9947,2025-05-29,Maria,Este,Headphones,4,108.89
9948,2024-05-19,Diego,Sur,Tablet,4,567.15
9949,2025-03-22,Ana,Oeste,Monitor,2,505.83
9950,2025-12-14,Diego,Norte,Keyboard,5,62.05
9951,2024-10-13,Valeria,Este,Mouse,4,39.2
9952,2025-11-10,Maria,Este,Monitor,5,300.67
9953,2025-03-04,Maria,Este,Laptop,3,1301.94
9954,2025-11-15,Maria,Norte,Headphones,4,170.7
9955,2025-01-21,Luis,Norte,Tablet,1,506.34
9956,2025-10-18,Sofia,Oeste,Monitor,2,308.26
9957,2024-12-28,Ana,Oeste,Keyboard,3,112.6
9958,2025-11-11,Ana,Sur,Laptop,5,1253.56
9959,2025-08-07,Luis,Sur,Monitor,4,371.29
9960,2024-11-16,Jorge,Centro,Tablet,6,756.29
9961,2024-03-15,Maria,Sur,Tablet,1,431.95
9962,2025-01-05,Luis,Oeste,Mouse,1,33.97
9963,2024-04-08,Maria,Norte,Mouse,3,18.19
9964,2025-07-31,Valeria,Sur,Keyboard,3,92.99
9965,2024-12-15,Valeria,Sur,Monitor,2,451.02
9966,2025-01-13,Sofia,Norte,Keyboard,3,56.34
9967,2024-05-23,Jorge,Oeste,Keyboard,5,61.52
9968,2025-01-13,Jorge,Centro,Keyboard,4,101.71
9969,2024-07-06,Diego,Norte,Headphones,4,146.37
9970,2024-03-13,Luis,Norte,Monitor,6,319.94
9971,2025-07-24,Maria,Oeste,Monitor,4,369.08
9972,2024-05-22,Sofia,Este,Monitor,6,320.63
9973,2024-05-17,Maria,Sur,Mouse,6,38.8
9974,2024-09-26,Jorge,Oeste,Laptop,3,944.18
9975,2024-11-03,Diego,Sur,Monitor,2,497.53
9976,2024-03-23,Luis,Sur,Monitor,2,584.71
9977,2025-12-24,Jorge,Oeste,Mouse,2,36.45
9978,2025-03-18,Sofia,Oeste,Mouse,4,28.41
9979,2025-09-27,Luis,Norte,Headphones,3,89.35
9980,2025-07-11,Carlos,Sur,Tablet,3,527.36
9981,2024-02-23,Sofia,Centro,Monitor,4,580.83
9982,2025-02-19,Valeria,Norte,Keyboard,1,115.23
9983,2024-07-13,Carlos,Norte,Tablet,1,368.16
9984,2025-09-24,Carlos,Centro,Tablet,2,333.52
9985,2024-05-07,Sofia,Norte,Monitor,2,380.2
9986,2024-03-09,Carlos,Norte,Monitor,2,523.58
9987,2025-05-23,Maria,Oeste,Monitor,2,242.41
9988,2024-10-03,Diego,Centro,Monitor,3,526.84
9989,2024-01-12,Valeria,Norte,Keyboard,1,106.82
9990,2025-03-12,Diego,Sur,Headphones,3,172.02
9991,2025-07-14,Luis,Centro,Monitor,1,264.18
9992,2024-01-30,Valeria,Oeste,Laptop,5,982.69
9993,2025-11-02,Diego,Este,Laptop,4,937.2
9994,2024-01-31,Jorge,Este,Laptop,2,1416.97
9995,2025-07-15,Maria,Este,Monitor,4,280.61
9996,2024-08-16,Luis,Norte,Mouse,2,39.41
9997,2024-06-21,Valeria,Oeste,Headphones,3,44.62
9998,2024-11-24,Ana,Centro,Mouse,4,19.62
9999,2025-01-04,Diego,Este,Mouse,3,30.05
10000,2024-09-13,Ana,Norte,Keyboard,6,55.71
10001,2025-08-17,Diego,Oeste,Tablet,3,361.58
10002,2025-01-03,Jorge,Centro,Headphones,3,71.26
10003,2024-10-20,Valeria,Oeste,Monitor,2,277.6
10004,2025-08-20,Jorge,Oeste,Tablet,1,608.03
10005,2025-04-13,Ana,Norte,Mouse,3,18.69
10006,2024-02-24,Maria,Centro,Monitor,3,248.24
10007,2024-08-31,Carlos,Oeste,Laptop,4,949.53
10008,2025-03-27,Diego,Sur,Headphones,4,66.22
10009,2024-04-19,Luis,Centro,Tablet,6,527.28
10010,2025-02-03,Carlos,Este,Headphones,3,185.08
10011,2024-09-10,Diego,Centro,Tablet,5,783.48
10012,2024-02-22,Luis,Este,Mouse,1,19.49
10013,2025-07-08,Ana,Este,Tablet,3,457.36
10014,2024-03-19,Carlos,Oeste,Tablet,5,261.82
10015,2024-07-23,Sofia,Norte,Tablet,7,437.37
10016,2024-04-30,Carlos,Norte,Tablet,1,550.23
10017,2025-07-22,Carlos,Oeste,Tablet,4,736.23
10018,2025-04-18,Luis,Centro,Mouse,3,38.37
10019,2025-08-19,Ana,Oeste,Keyboard,4,118.0
10020,2025-06-12,Luis,Este,Tablet,3,263.54
10021,2025-09-14,Sofia,Oeste,Monitor,5,406.72
10022,2024-09-19,Valeria,Norte,Laptop,2,922.3
10023,2025-08-17,Luis,Centro,Monitor,4,321.68
10024,2024-03-14,Maria,Sur,Laptop,2,922.23
10025,2024-02-07,Diego,Norte,Keyboard,2,60.0
10026,2025-08-28,Valeria,Sur,Keyboard,5,63.63
10027,2025-09-06,Jorge,Oeste,Keyboard,4,75.71
10028,2025-07-27,Valeria,Este,Laptop,4,1182.94
10029,2024-12-20,Sofia,Norte,Keyboard,2,78.02
10030,2025-02-16,Jorge,Centro,Headphones,3,30.17
10031,2025-10-06,Ana,Sur,Laptop,3,1483.19
10032,2024-05-31,Maria,Oeste,Mouse,3,30.97
10033,2025-08-18,Ana,Este,Tablet,3,710.76
10034,2025-06-17,Diego,Centro,Tablet,2,312.59
10035,2025-12-29,Diego,Sur,Monitor,4,378.42
10036,2025-03-21,Jorge,Este,Tablet,1,628.03
10037,2025-11-15,Maria,Este,Laptop,3,1046.65
10038,2025-04-20,Diego,Norte,Monitor,3,253.5
10039,2024-11-03,Diego,Oeste,Monitor,4,377.94
10040,2024-03-09,Valeria,Norte,Headphones,2,110.04
10041,2025-02-27,Luis,Sur,Mouse,2,39.22
10042,2025-02-01,Ana,Este,Tablet,2,645.91
10043,2025-04-24,Sofia,Norte,Headphones,2,155.44
10044,2024-12-24,Diego,Norte,Headphones,1,165.38
10045,2024-09-01,Diego,Sur,Headphones,2,86.67
10046,2025-07-28,Valeria,Este,Monitor,2,225.34
10047,2025-04-01,Sofia,Este,Headphones,3,142.09
10048,2024-01-21,Luis,Norte,Mouse,4,27.92
10049,2024-09-01,Luis,Oeste,Keyboard,2,88.28
10050,2025-05-20,Valeria,Norte,Headphones,2,183.05
10051,2025-09-08,Diego,Sur,Tablet,6,722.97
10052,2025-12-06,Sofia,Oeste,Laptop,2,1160.0
10053,2025-03-11,Ana,Sur,Keyboard,4,54.66
10054,2024-04-02,Ana,Sur,Monitor,3,489.57
10055,2024-07-08,Sofia,Norte,Monitor,3,359.16
10056,2025-12-04,Diego,Sur,Laptop,1,1192.58
10057,2025-10-22,Jorge,Centro,Mouse,6,27.65
10058,2025-12-25,Maria,Sur,Mouse,4,34.65
10059,2025-12-01,Luis,Sur,Monitor,2,342.13
10060,2025-11-20,Luis,Sur,Keyboard,1,78.45
10061,2024-06-24,Carlos,Centro,Keyboard,1,97.99
10062,2025-08-01,Maria,Sur,Laptop,3,1356.79
10063,2025-02-14,Sofia,Oeste,Tablet,3,587.81
10064,2024-07-17,Ana,Este,Keyboard,5,113.07
10065,2024-09-30,Luis,Centro,Monitor,2,341.31
10066,2025-05-20,Sofia,Oeste,Headphones,2,128.14
10067,2024-02-25,Diego,Sur,Tablet,4,529.32
10068,2025-06-19,Valeria,Norte,Keyboard,4,58.54
10069,2024-06-03,Diego,Este,Headphones,2,101.94
10070,2024-11-13,Valeria,Norte,Keyboard,7,75.92
10071,2025-04-16,Maria,Norte,Headphones,1,154.54
10072,2025-04-11,Luis,Norte,Keyboard,3,66.54
10073,2024-07-29,Diego,Centro,Laptop,1,1225.35
10074,2025-05-28,Luis,Norte,Monitor,2,500.28
10075,2024-10-25,Diego,Oeste,Tablet,3,677.69
10076,2025-04-28,Diego,Norte,Mouse,1,22.78
10077,2024-03-02,Ana,Este,Monitor,1,541.88
10078,2025-06-10,Valeria,Sur,Monitor,2,377.41
10079,2025-07-20,Luis,Oeste,Tablet,3,533.78
10080,2025-08-23,Sofia,Centro,Headphones,3,144.58
10081,2025-03-20,Valeria,Norte,Keyboard,2,57.07
10082,2024-10-31,Jorge,Norte,Keyboard,2,61.7
10083,2024-05-21,Valeria,Norte,Mouse,2,22.3
10084,2024-12-27,Carlos,Oeste,Tablet,1,482.25
10085,2024-08-10,Valeria,Centro,Headphones,4,93.9
10086,2024-04-25,Luis,Oeste,Tablet,4,423.88
10087,2024-10-24,Ana,Sur,Headphones,3,93.41
10088,2025-05-28,Luis,Oeste,Headphones,5,60.15
10089,2024-04-27,Valeria,Este,Headphones,3,65.23
10090,2025-01-16,Valeria,Norte,Mouse,3,20.26
10091,2024-05-29,Diego,Centro,Tablet,1,542.73
10092,2024-03-06,Sofia,Sur,Headphones,2,30.85
10093,2024-09-23,Jorge,Centro,Mouse,3,26.56
10094,2024-03-19,Sofia,Oeste,Tablet,2,717.68
10095,2025-02-02,Jorge,Norte,Laptop,3,1429.7
10096,2025-04-07,Sofia,Este,Monitor,4,227.76
10097,2024-04-18,Maria,Norte,Mouse,1,39.99
10098,2024-06-15,Sofia,Este,Keyboard,1,88.86
10099,2025-11-17,Ana,Oeste,Laptop,1,1050.41
10100,2024-12-14,Jorge,Centro,Laptop,2,1115.14
10101,2024-07-01,Ana,Norte,Mouse,5,26.47
10102,2025-02-20,Sofia,Este,Keyboard,4,90.77
10103,2025-12-27,Valeria,Centro,Tablet,2,366.38
10104,2024-04-22,Diego,Este,Monitor,4,319.53
10105,2025-04-10,Diego,Sur,Monitor,3,288.6
10106,2025-02-27,Ana,Norte,Laptop,3,1179.53
10107,2025-11-23,Carlos,Oeste,Laptop,2,930.14
10108,2025-10-08,Diego,Centro,Headphones,2,172.04
10109,2024-11-20,Valeria,Oeste,Mouse,2,27.35
10110,2024-11-11,Jorge,Centro,Laptop,2,985.25
10111,2025-05-29,Maria,Sur,Monitor,4,244.11
10112,2025-06-23,Sofia,Este,Laptop,5,1329.32
10113,2024-01-10,Diego,Oeste,Mouse,2,27.96
10114,2025-08-02,Diego,Centro,Headphones,4,91.26
10115,2024-12-14,Valeria,Centro,Monitor,3,389.06
10116,2025-03-04,Luis,Norte,Headphones,2,140.8
10117,2024-04-27,Sofia,Sur,Tablet,2,283.29
10118,2025-10-30,Carlos,Centro,Headphones,4,129.57
10119,2025-08-20,Carlos,Sur,Headphones,1,134.42
10120,2024-08-14,Carlos,Norte,Laptop,1,1158.81
10121,2024-11-02,Valeria,Centro,Keyboard,5,57.03
10122,2024-03-09,Luis,Norte,Laptop,5,962.2
10123,2025-03-27,Ana,Centro,Headphones,7,132.62
10124,2025-03-12,Luis,Sur,Keyboard,4,69.71
10125,2024-12-05,Luis,Este,Tablet,2,331.14
10126,2025-11-08,Jorge,Oeste,Mouse,5,25.41
10127,2024-05-06,Maria,Sur,Laptop,2,1095.52
10128,2025-07-22,Carlos,Norte,Headphones,4,68.14
10129,2024-01-18,Luis,Centro,Mouse,2,24.68
10130,2025-06-30,Luis,Centro,Keyboard,4,86.1
10131,2025-04-25,Maria,Sur,Monitor,4,218.27
10132,2025-07-02,Ana,Este,Headphones,2,159.64
10133,2024-07-06,Maria,Centro,Keyboard,2,108.87
10134,2024-05-03,Sofia,Centro,Keyboard,4,55.58
10135,2024-12-02,Ana,Sur,Headphones,2,99.93
